from_address,to_address,tx_hash,timestamp,token_address,reserve_address,token_volume,asset_price,usd_token_amount,log_index,transaction_index,block_number
0xe86F056A2153faA1Bd5cc8C02797fc805E1cC7C7,0x0000000000000000000000000000000000000000,0x2d70a49cbcb66fa92e5bc9578a68cb888899daaa5e81f02283664e955e3cc660,1715024601,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,20000000,0.99998,19999600.0,18,3,7428509
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x6c4932937a1447947390f225f929d957fb9a74bfc6161b8e879910e956f4b822,1715024123,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,161,0.99998,160.99678,3,4,7428270
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x0c9d01b3c16c6886344f5468d6da4c0f9a5e0230710369b19cadc7911386442e,1715024155,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,258,0.99998,257.99484,5,3,7428286
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x84271dd1be52c0012921f21a52903d5f6c63530df39c76e0811a4e672ca6f818,1715024189,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,274,0.99998,273.99452,0,1,7428303
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x9464aaefce16591681d6aa4143399fe022b813dae1a31d8cf982c3cd0331020c,1715024205,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,129,0.99998,128.99742,3,2,7428311
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x38ccf7c4b5790a7c52da0b0cbc64e1e03081ec3a9ca311b6b5814bba217429c4,1715024263,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,468,0.99998,467.99064,11,5,7428340
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x4823b5ad1f10329903b77e066ce3bf399cb133f7e39afc36f437df82bd628d8a,1715024315,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,420,0.99998,419.9916,21,5,7428366
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x81719816a5ff664c4bf54dd08efbfd81551cdad1c5ebae50a4a0ab5e574efe38,1715024343,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,226,0.99998,225.99548,10,6,7428380
0x1466156c1d68f42E2e00d1E7290CD012fA3B3e0b,0x0000000000000000000000000000000000000000,0x81719816a5ff664c4bf54dd08efbfd81551cdad1c5ebae50a4a0ab5e574efe38,1715024343,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,3045341,0.99998,3045280.09318,14,6,7428380
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x378fe422fcaff1b6af82c0ab78165f025ef681e82d860c8b4afb550975c38e39,1715024433,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,726,0.99998,725.9854799999999,0,1,7428425
