tx_hash,trove_owner,collateral_redeemed,number_of_collateral_tokens,debt,operation,timestamp,contract_type,block_number
0xbf811c4831567a669938126a36429132b0e3afab0fad92bbfb7aeb4e7dc2a6af,0x80B70C055f4595544f325f3671cb98bd97ed65f3,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,0.0,0,1,1712640274,borrower_operations,62254981
0xaa3c270238f3d6e69040788d88f4dfd98de8a888bc8d6678676a6f79b4628d32,0xbA208F8Ba2fa377dfa9baE58A561D503C3F4d96C,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3.087709518732457e+21,1267119156762838306250,2,1712643208,borrower_operations,62256448
0x9b72f17347e3c0b30c97e13a5e6f8baa438cc9136bd53a7808eae52c307665a8,0x16ef04260Ca959C75bd8d4247874517c9cF74d12,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.2641089305688983e+18,3327331769986220194261,2,1712584784,borrower_operations,62227236
0x894b9ec8e7ea8dba3697f0b2f5080c6adca142246feff4503d817338f9c8a9fd,0x16ef04260Ca959C75bd8d4247874517c9cF74d12,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.4641089305688983e+18,3930332646550514584861,2,1712585082,borrower_operations,62227385
0xe62d85d515397f9e1119507d831000c9d84488988b550fff327a62fa8d051af4,0x1D378a62412B1BD6116d0DB7DfE5d83410387898,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,22915295792.0,21433611672070856382400,2,1712605964,borrower_operations,62237826
0x8fb1b4d97dafdbfc60e6dfb2ebeab1f79b028e02472e514faf21cd78c89ae748,0x1D378a62412B1BD6116d0DB7DfE5d83410387898,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,5.891854712949035e+18,15922727213097751274831,2,1712606064,borrower_operations,62237876
0xa3bd3e7df1ef3d2e9f5fbbd1c489e43ccea19bdc0d218db3bce755d01a330cc4,0xbA208F8Ba2fa377dfa9baE58A561D503C3F4d96C,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3.087709518732457e+21,1015869012792665302750,2,1712606806,borrower_operations,62238247
0x050768c980176f6139d3c313a445825d3b66efdd92cac2a45077897b619c63b1,0xA40F2c85F814827D9bC01D6E2e6328832991076e,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.4600762781191485e+17,231125589657808826675,0,1712548502,borrower_operations,62209095
0x26510ee70394bc62ed0d4f22814df64fa57ea311a5c1d8ca6c54e605027ec89c,0xFe5000A4E2cD553Fc8cE9133de0ce80C6Ffc4FC8,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,2.4723759067596005e+21,2165751745743810443000,2,1712573858,borrower_operations,62221773
0x0bb7f2d80f1b9b131f0af10353eae35327d08d383ad9ba35e589633c14fcae7b,0xFe5000A4E2cD553Fc8cE9133de0ce80C6Ffc4FC8,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2.936463866886143e+18,8194662394778386454313,2,1712573994,borrower_operations,62221841
0x684c8651c9e34af2df6826912480c46261e5e044e102632bc1cca54336f64d46,0x88BC11AC7eCc805b024ffe559F44CbE9957c21FD,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,5000000000.0,4527522959018793138500,0,1712506882,borrower_operations,62188285
0x322267b5b0b9dce53662c66b6741c08ff74950007a0994c44ba1b464c5d1fefe,0x728E9EBcB91a354b112a1Ecf7Fd9eA8F1806bc5c,0x201EBa5CC46D216Ce6DC03F6a759e8E766e956aE,9987149081.0,9351547039303581868700,0,1712507452,borrower_operations,62188570
0xeb1364e8887b7d9c05ea5cae27efc5ddd684bc11fe3d03633ea556cd75d0a3d1,0xB32Ffb6e7C0E2A55BE9506Eaca3799d5D10AEe94,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,800000000.0,126662646600426597788,2,1712507906,borrower_operations,62188797
0x627c15bb54049ff78568a36bf837f40e708879ff77cb54bc0dd43b623d9397ff,0xB32Ffb6e7C0E2A55BE9506Eaca3799d5D10AEe94,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,0.0,0,1,1712508078,borrower_operations,62188883
0x5f4e332d54cf11a5e59535b9c74d7d8b3524181912e52a1b5d3045cb7b0f939a,0xF446A474512900389C76b31998D1277914e7dE49,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.0385921579838088e+18,1530662311616364230000,2,1712508546,borrower_operations,62189117
0x3e88a145c7d81767381c2a5ab0c240800362b5d8f4174bba7a7fbdbbc6a4cc94,0xE9ABa57724fad07c6Db49501B4674fA67411D201,0x201EBa5CC46D216Ce6DC03F6a759e8E766e956aE,200000000.0,155750667516897853550,0,1712515444,borrower_operations,62192566
0x4039afa4311a1287e375975931242808cf64d9cad5c963f7526fd99832db2e11,0xa0e82A2F767575B0f52C07731D381a496f10C10d,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,6.765750061229204e+17,1430785671660564953292,2,1712478602,borrower_operations,62174145
0x86fb295ea0b30cdc0e7e8be41438f509cdf5363b3f03e9e366c4bc87421a9cb7,0x3c5Aac016EF2F178e8699D6208796A2D67557fe2,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,6.048675572456151e+18,2903057913354390780497,2,1712419776,borrower_operations,62144732
0x882438514055992a42d4dc0374aca46665bf6f9b69fc07f239c658a38753d2a8,0x3c5Aac016EF2F178e8699D6208796A2D67557fe2,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,3.048675572456151e+18,2903057913354390780497,2,1712419812,borrower_operations,62144750
0x5d0a5f102ea5b73cbcac7dff3658e08de6f4e0c636947bcf1d0e00c309b7ac19,0x3c5Aac016EF2F178e8699D6208796A2D67557fe2,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,7.14310833964448e+18,2903057913354390780497,2,1712420106,borrower_operations,62144897
0x7927207929b16e76b96b2e26ea97027fc720c8491cfc292d2cc1b24c463fa723,0x3c5Aac016EF2F178e8699D6208796A2D67557fe2,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,7.14310833964448e+18,6923139781524647504497,2,1712420206,borrower_operations,62144947
0xdc2f5cd8930abe3cf4e6ff815d23b9e86c739b5f907a4cf8c8b3a212fe15a137,0x49a3Aab8EBe80725646937b9E9f6f8b4e9867bfe,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,3.400451292699017e+21,1814025260008310181800,0,1712443732,borrower_operations,62156710
0x646a9fba0d2abc5bd9e1c0807dd4f21e35dbca9f915fae0266ae779f896eb13a,0x9578380ECb0bb6E546C89fb595090645f8AbFfa2,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,3698066296.0,2718534511935665457800,0,1712449598,borrower_operations,62159643
0x79264813d4a25865df7ed922ade3b9983c48d7375fb0f588709e01c21e03b6ef,0x9cfbd90eaB038A9ef97e6AAd4D94bFB32CDBBb4f,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,8e+20,507517697927558082000,0,1712386010,borrower_operations,62127849
0x8e263a21f29c9fca7b3f30ddac97c16ff4649ca49e6ed4269e5ade9c4f8d701b,0xE7bFe9b78d32469796dEB029b2bea3d68773aec4,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2e+17,339688505654388323771,0,1712342904,borrower_operations,62106296
0x94f0b07d7ab193ead2b46ee8f75d9da3ebfe05b05bbfbe006383c479ba904e14,0x41a6ac7f4e4DBfFEB934f95F1Db58B68C76Dc4dF,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,4.51e+17,709552980748626316581,0,1712344830,borrower_operations,62107259
0x7bb788d16cce16d1bc51ba133c40196ddf20dc0dc01c75365b45c40da74d3fea,0x1900e40d1942DF3AFa3e34D3366CB17818a912C4,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,3700000000.0,1973088534312770013950,2,1712355370,borrower_operations,62112529
0x8ce7dc2e081291f9b95f8c81542d74ee7513ae45bcd4d5b55543e9814579a8bc,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,1.0015982995554804e+18,2657819458743901656224,2,1712296790,borrower_operations,62083239
0x951e9885425aca5636061146cd8bb8a8bcfc54b834c2a7b2b1952c9ab8e55dff,0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,0.0,0,1,1712310014,borrower_operations,62089851
0xd3ae78211ebbc314783c855da199d9b68c7915d0fa2b183be2cf24f18777eb2a,0xB32Ffb6e7C0E2A55BE9506Eaca3799d5D10AEe94,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,1800000000.0,1252394802517397386634,2,1712312040,borrower_operations,62090864
0xd88115be0908c8fcec90e2da552507943094a9e963b28000e30dbfba2e6f1b49,0x9b3780D3e439650A16C78Cba5F9B82b483eeAa81,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,9e+18,11062634822312848843500,2,1712327676,borrower_operations,62098682
0x87d8a758f711a88a7f4146d4674708d128e96f935bfea6d493e55eec9d4bf07f,0x6415A12867Ff9C118Dd8c4A7FDf41FF0aC879C20,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,18000000000.0,14076162825582994390000,0,1712332650,borrower_operations,62101169
0xcba36cf964dd55b9ea3994ed6124ca3f8e2316ebfcbb11bcc7144d654d6954ae,0x6415A12867Ff9C118Dd8c4A7FDf41FF0aC879C20,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,20500000000.0,15885311757115545762400,2,1712332944,borrower_operations,62101316
0xfd021d1b8165a5e54dc664e2c358b7ff159c37f3a9aa84bba4b07932e7c9bb31,0x687bD49516Dc9a066e9c43f3AF8bB439317D31c0,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,0.0,0,1,1712333262,borrower_operations,62101475
0xf194fa1fce4258820a818587ded328a4b1c645d2759ac7b0edee633f17f12444,0x687bD49516Dc9a066e9c43f3AF8bB439317D31c0,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.811753439317384e+16,55254105247828624850,0,1712333444,borrower_operations,62101566
0xb7c4c91187f094714202c6c2c621f78911069a7404cc3c4d7eb72abee1721087,0xE7bFe9b78d32469796dEB029b2bea3d68773aec4,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,811995769.0,658415086198491205550,0,1712262772,borrower_operations,62066230
0xe7e8d855f90aea3b558520ee057d026fa39b19675c8515347b1a4f79525fd22c,0xE7bFe9b78d32469796dEB029b2bea3d68773aec4,0x201EBa5CC46D216Ce6DC03F6a759e8E766e956aE,400000000.0,256312584380944688250,0,1712263718,borrower_operations,62066703
0x5f48078847bec27bcd1c8647a864736abf36e97f4eef923e2c75153504c006ca,0xE7bFe9b78d32469796dEB029b2bea3d68773aec4,0x201EBa5CC46D216Ce6DC03F6a759e8E766e956aE,400000000.0,331706197722233910675,2,1712264276,borrower_operations,62066982
0x12aaeed7b9adbeadd92bfed1f77969cf9ddc86d471b6660f260255d7a8df39ea,0x4c7eabe657187D2c8C5f7e2bb453478f72fd00c9,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,301571414.0,246244880091872953280,0,1712281962,borrower_operations,62075825
0x69cd145c613611b42410032562199a575d5230c45759f908d78e6a2693806293,0xfB1720b27ca71a5B9be54ddDcf0a454298f7420b,0x201EBa5CC46D216Ce6DC03F6a759e8E766e956aE,0.0,0,1,1712295076,borrower_operations,62082382
0xccb2cf7f567438d5e66fb7cd81c8bb8eebcb5a6ad8cd73d7ed83e3ff6637f4d7,0x902Ac698b244380eAAE4e35b80Ef21BCeB73b683,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,4.3e+21,2001577610133161346392,2,1712219734,borrower_operations,62044711
0x681c2a7b5a4b33bdb46dc5a8cbf6ebc92b072df9aa97aa6df3288cf248db4a3c,0x16ef04260Ca959C75bd8d4247874517c9cF74d12,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.2641089305688983e+18,2322330303409068174261,2,1712223728,borrower_operations,62046708
0x36a8dab76cbc9bd873c267c5b431b7a957a936eac4b07c856646be17b7cf471f,0x868CBfd33ec93B451c510125E4D9f1AB1E42fcD2,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,2.020217107966633e+20,106919553042026950580,2,1712235882,borrower_operations,62052785
0x47c931a9b75a06ceb0870f7c28f18ccd9877da398b71aebc91627b5d05beaa48,0x782604803C974CC9277ee426dFAEA0237b8c0497,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2e+18,2000000000000000000000,2,1712239568,borrower_operations,62054628
0x17c6d6b04afe1ff4d110620dcfc217c8c22f3d2c1e01cabf6ad6df644763300b,0xa0e82A2F767575B0f52C07731D381a496f10C10d,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,6.765750061229204e+17,1052902652734733110380,2,1712175654,borrower_operations,62022671
0xb1ce362a171dfcb51bd692453dcd36e92e06effea10ecb54f3e581af2d2cc0f7,0xFe5000A4E2cD553Fc8cE9133de0ce80C6Ffc4FC8,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2.936463866886143e+18,4677156296428178430813,2,1712185884,borrower_operations,62027786
0xc0d221fbf10740d70f12be31e23adc09a104563da4a096995431f458e2c5f4df,0x5Be66f4095f89BD18aBE4aE9d2acD5021EC433Bc,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,1.4250000000000333e+21,576487455303781886225,2,1712199564,borrower_operations,62034626
0xcff77f7819feccf5c70b8701ff543f4112463514b92444492f5b55a909bd10ee,0x0B1A89664970EbEb16d6a1a039017049EEa45a20,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.8417634024023206e+17,482660553855589143075,0,1712209040,borrower_operations,62039364
0x744207d01728b0f22f7f2b8bffcb9741452d19c2a85c1e3a02b10c2fa7488c75,0xB04B873DD6Fc1e57A7b229b955C301Cde37ad514,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,5e+17,609071552911701480200,0,1712141028,borrower_operations,62005358
0x9cd6955611f5c9e239d49916dea9b8f4a4a129dc0f53057da921bc4f73cb2da5,0xB1295a038A00b48c72Ce73fCD1CC8b50F139B069,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,5.2530475963220826e+17,1022637465342447616028,0,1712149298,borrower_operations,62009493
0xd2fa669953e8af1a70afe536a75b9b362a87a4e50dbcfdd4daf1f4ae7745ae10,0xB1295a038A00b48c72Ce73fCD1CC8b50F139B069,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,5.3051816103046746e+17,1022637465342447616028,2,1712151632,borrower_operations,62010660
0x2f919df73dcd597d8ef30feaec922b83b80601b31637e118d36f7debdf5cff09,0xB573f01f2901c0dB3E14Ec80C6E12e4868DEC864,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2.301686866474828e+19,41089918893563576972676,2,1712158026,borrower_operations,62013857
0x542cdd22c6968b10ae891894772bf5cae242f757c1863662619ca42dae012ef3,0xB573f01f2901c0dB3E14Ec80C6E12e4868DEC864,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,3.7e+18,7552505531814518502500,0,1712159266,borrower_operations,62014477
0x0bfc693557fcc7790627b5b466c8b008172b3e50bce9c91d5a90c764ac3ede71,0xB573f01f2901c0dB3E14Ec80C6E12e4868DEC864,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2.5035730250554225e+19,44712712310656145334276,2,1712159420,borrower_operations,62014554
0x10f468c5e7c22bc70fb699e1e218a55f527e362ce5f15f6859228a3ec3415154,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.0015982995554803e+18,5615561324666601652539,2,1712168908,borrower_operations,62019298
0x18b88f3ad7ae5ba6c83102193a827eb907403aca16a9676eef6068fb112e8d98,0xc4F98EEDBc23492F30C1F72fB82A3Ee31478dA64,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,8e+20,508052866099772208000,0,1712171004,borrower_operations,62020346
0x51fe3579df834350390611be59a2a88541a235d1f96f83ffe3fd04f121224f0e,0xFe5000A4E2cD553Fc8cE9133de0ce80C6Ffc4FC8,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,7.803774087646625e+17,1364597914568570791250,0,1712130570,borrower_operations,62000129
0x5f3cb794915922735145ed551aed595e198e44974bebdccb871a5429423618fd,0xE4F94b8262e7962270507D74C84a60a509896f7B,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,0.0,0,1,1712130620,borrower_operations,62000154
0x80340c72e402f23a6648c7ca70fc3b757b1c7c76265612e6f6bf0b52ef921748,0x782604803C974CC9277ee426dFAEA0237b8c0497,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2e+18,2018974670733506084000,0,1712134344,borrower_operations,62002016
0xe0091fadf77dd5c9f988b0bf0ea559e24a1bda85c1f51b780f0f36e9ff7eac1e,0x543Bd4B17a2Ec6502Fa76a50d556D86d7BCb7971,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,3.2799976285645734e+17,589062378171486090340,0,1712060322,borrower_operations,61965005
0xc677ac14c3af81e3fd82203daeb31e941d8357c846cfbafc9fde72af14688450,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.652638952651329e+18,7264743578477148261200,2,1712065002,borrower_operations,61967345
0xfe1dd8c90f13ecf1df1b2003e0448c16293a53c69014f20b6fbe9ed1ff865968,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.7096984292962586e+18,7264743578477148261200,2,1712069216,borrower_operations,61969452
0x6effb4cbec088f51266075f2b2ff440bfe1730a6887b5b73c8cb7908cddf37fa,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.7096984292962586e+18,6758356877381138926276,2,1712075064,borrower_operations,61972376
0xd4273df26ff491708a2d44b16438f2708192c44b86bef2615df0da5109892cf4,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4215982892962586e+18,6758356877381138926276,2,1712075102,borrower_operations,61972395
0x1128d39aab4e4aae625e20d5594b5c1d2407cf7da7d95219e69d78d577d74cb5,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4211982892962586e+18,6758356877381138926276,2,1712075262,borrower_operations,61972475
0xa5f1579ef86dda0830ad14c4f9f3916616485bc01c2ee7f621ce6018e4f485b4,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4211982892962586e+18,5312716441481317486839,2,1712076498,borrower_operations,61973093
0x6c558778ead044941e832ff2985a4bfe24b17dbb83d2125daef9b5348bebd205,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,1.9211982892962588e+18,5312716441481317486839,2,1712076554,borrower_operations,61973121
0xd11d86155a4684a29665c2b77572f226b579bec65e6dbd68cb6ff5d9ab3f67fb,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4215982995554806e+18,5615561324666601652539,2,1712083590,borrower_operations,61976639
0x523ce7855cbc0622036fd5263a52e43849c9f025a05778e99ff04576a5eb5bd8,0x7658f261257B99b83527a353e252544B122817Eb,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,3.05e+18,5408269334677888349994,2,1712027868,borrower_operations,61948778
0xae8a91784af3f94b24fe1151be6ec0d4fd870455783730fbd7151ff1976e4a7c,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.531514306276083e+18,7264743578477148261200,2,1712027904,borrower_operations,61948796
0x2e44248a943fc6c85377f3bdf328a0e24437c063158fc0646561cd3ebe19239d,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.55798042272812e+18,7264743578477148261200,2,1712028026,borrower_operations,61948857
0xd2c9e720145b343387396f7f267072c7e62125abae7598d15cbc8476b0d58524,0xB32Ffb6e7C0E2A55BE9506Eaca3799d5D10AEe94,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,3400000000.0,2523680230228539947500,0,1712047204,borrower_operations,61958446
0x37ca134fd8f1310d6c5d8940e939d1c409cadc7d42930b8c2b7f70b6b84da7cb,0xbA208F8Ba2fa377dfa9baE58A561D503C3F4d96C,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,3.625e+19,50375665250596733950000,0,1712048712,borrower_operations,61959200
0x111c559ae305f14e527f2e14917ce8b3927a1a4ee6d91e1492ec4985bac480d9,0x5a2B59bad54c7561C14755d70f8E6937e81857a5,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,190000000.0,131248401049181140375,0,1712003436,borrower_operations,61936562
0x289b7aa042f538c24bf820f123b1c535596162db44b512ad171884dcd510753f,0x543Bd4B17a2Ec6502Fa76a50d556D86d7BCb7971,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,510000000.0,407862626413588344800,0,1711939178,borrower_operations,61904433
0xc2244fd44ee693392a7d1a3ff2e4fdbef4a79527606c68f2101291f7011be743,0x57C6812178d233246c3ae3A9e746B3443EF3DF16,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,0.0,0,1,1711948798,borrower_operations,61909243
0x736284ecd54e9ea2b3fb820c4582dcf50612881a9fd02e3c2b72838021d13043,0xAE93b936d24d9556F718E5b5272d579F3Cf1A1B4,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,0.0,0,1,1711955154,borrower_operations,61912421
0x1b0f8f240eba747e4c294b5ca44d4690c37ba4f58653e4ca210c9196988abfdd,0xFe5000A4E2cD553Fc8cE9133de0ce80C6Ffc4FC8,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,2.936463866886143e+18,5453156296428178430813,2,1711963634,borrower_operations,61916661
0x45dc6554c64b5349e6ede59f9b8f287a8fe4db97719f05e3d0f3f3b445f8a8fa,0xB32Ffb6e7C0E2A55BE9506Eaca3799d5D10AEe94,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,0.0,0,1,1711968612,borrower_operations,61919150
0x3a6979f6a9178e042469a6e022f0f61f4cd44ab0554bf35ad2604ba596715c56,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4216051880630595e+18,7264743578477148261200,2,1711915562,borrower_operations,61892625
0x0203717d8705ce5251258593c2f61b2bf9d0d056c757d615ada5fb4651fe99a3,0x8A97fE783d41CCCA8A5B8e858FB69D5c84b0445a,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0.0,0,1,1711923136,borrower_operations,61896412
0xf3dabd28aee9c2ee66e4046efd6e9f1d5d3775fb8c5c3aae79d1d021910ab1c3,0x1758A62D4E7D7cFeDe365EFdfC8E03f5B3bD8df6,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,5.808950932558863e+16,108263695918650020126,2,1711925482,borrower_operations,61897585
0x0f4d162e66654232849fa77fe4262bce95752a9df0b627ddda9ca19df25c49e3,0x9aCf8D0315094d33Aa6875B673EB126483C3A2c0,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,6.786878291923161e+18,10097560990492437342500,2,1711878752,borrower_operations,61874220
0x6a4b65f765811899ac19cd73c1feafebe5b7ec15d431eeda801367846652be42,0x9aCf8D0315094d33Aa6875B673EB126483C3A2c0,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,6.786878291923161e+18,12118910587957087300500,2,1711878798,borrower_operations,61874243
0x515ec3e156d0289c9d9ee391c7daa2d8007db7fbe1f2b20cb24a1d37091ddf57,0x40137e45E9D35b260BA82EaF4DF43C6B1E1662d2,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,1.1035535672224995e+17,247546308346300173680,0,1711879516,borrower_operations,61874602
0xe8e70f7776f2e13954558f36c8a1d33661d4d6e29b568e09acaaf6a6e5b6aad2,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,4.3491671538196367e+21,2173880661446670513992,2,1711775488,borrower_operations,61822588
0xf4ac11fa4b67fff8c6630fbcd8ad22f351456ad1fe8f412cb5e6d56b4c4993be,0xB32Ffb6e7C0E2A55BE9506Eaca3799d5D10AEe94,0x09Bc4E0D864854c6aFB6eB9A9cdF58aC190D0dF9,2000000000.0,1479917699610798067550,2,1711790892,borrower_operations,61830290
0xffbcfa76ba97cd81222329f21ef2cc64f1eda89083c685707c62d5e05d33927f,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,1.917555480160228e+18,4028147001271504172376,2,1711793510,borrower_operations,61831599
0x82ae61076556d5694be2b91eb4bb12f588e3a28279a8a3f39ce0c5143b0ba483,0x97D37E8B619cF4C6145da456766CA4FA157292D3,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,4.374415403978016e+21,2173880661446670513992,2,1711805328,borrower_operations,61837508
0xc4e43e8f345b1d7d5ea80e6c05da98e2fbc838ddecbbcd78450481dacd835228,0x7658f261257B99b83527a353e252544B122817Eb,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,3.05e+18,5563027538550447597500,2,1711736608,borrower_operations,61803148
0x7bdf97ac21927011f0e06c3bddda8a821ab1ca6c2e481c2dd717c5b58d41cc33,0x92E7f7Ef57b1335e3704F662Bb6b1056A8f03E99,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,0.0,0,1,1711758918,borrower_operations,61814303
0x077c2dafc9aa9ebe760bcb29348cb4747e79ddb4dd69ea286878589345a26071,0x92E7f7Ef57b1335e3704F662Bb6b1056A8f03E99,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,1.1888466171305032e+17,146714463440690519960,0,1711759354,borrower_operations,61814521
0x83bdb078fe137999af9002bafb8ae524cbdf6c455ce2b26f3abe37a6d10dbe3c,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,7.802712830827117e+17,2339675739554504168200,0,1711765582,borrower_operations,61817635
0xef005547b51ff4c368389ce2fc249ae0ab3a4f8547d685441d1b1e6a6af7c608,0x8CCfcfa7e6133E0875192974D0d857fB7A28375E,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,3.339616170087687e+17,410859680735653652400,0,1711768298,borrower_operations,61818993
0xc28f206a82197a9c851041ae89b69f1f1ca870c0a5207f75f415c4e5e39063b8,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,1.6209790565986847e+18,4976862463325604185600,2,1711770612,borrower_operations,61820150
0x415ed4f19070c8389c468441d5e397635246b1a6043ee1dffe72d69bca2767bb,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4216051880630595e+18,7409854603447093580000,2,1711774510,borrower_operations,61822099
0x2d9a7698126b5a2257db01d4d743a72ceaa2bf7176cec92f8b47bb33115f8d5a,0xBaA50208064a4972C2fC19d906497701edd25dbD,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,2.4216051880630595e+18,6659854603447093580000,2,1711774618,borrower_operations,61822153
