contract_address,minute,price,symbol,timestamp
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-16 22:00:00.000 UTC,1.000817,USDC,1713319200
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-16 22:00:00.000 UTC,3110.86,WETH,1713319200
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:00:00.000 UTC,1.125366,MNT,1713319200
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:02:00.000 UTC,1.034772,USDY,1713319320
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:04:00.000 UTC,1.034772,USDY,1713319440
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:05:00.000 UTC,1.124101,MNT,1713319500
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:05:00.000 UTC,1.124101,MNT,1713319500
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:06:00.000 UTC,1.033931,USDY,1713319560
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:08:00.000 UTC,1.033931,USDY,1713319680
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:10:00.000 UTC,1.122931,MNT,1713319800
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:10:00.000 UTC,1.122931,MNT,1713319800
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-16 22:10:00.000 UTC,1.001092,USDT,1713319800
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:10:00.000 UTC,1.034567,USDY,1713319800
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-16 22:10:00.000 UTC,3177.44,mETH,1713319800
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:10:00.000 UTC,1.122931,MNT,1713319800
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-16 22:10:00.000 UTC,63965.61,WBTC,1713319800
0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-16 22:10:00.000 UTC,1.001616,DAI,1713319800
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-16 22:10:00.000 UTC,1.000586,USDC,1713319800
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-16 22:10:00.000 UTC,3099.64,WETH,1713319800
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:12:00.000 UTC,1.034567,USDY,1713319920
